Product ID,Product Title,Previous hasMultiUnits,Unit Count,Fixed,Actions Taken,Unit 1 Name,Unit 1 Pack Qty,Unit 1 Price,Unit 1 Default,Unit 2 Name,Unit 2 Pack Qty,Unit 2 Price,Unit 2 Default,Unit 3 Name,Unit 3 Pack Qty,Unit 3 Price,Unit 3 Default,Unit 4 Name,Unit 4 Pack Qty,Unit 4 Price,Unit 4 Default
644500c2839a5e0c2f5c1712,"Tide Detergent",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1711,"Open Nature Chlorine",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1710,"Febreze Gain Scent",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170f,"Febreze Moonlit Lavender",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170e,"Arm Hammer Detergent",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170d,"Orange Guard Insect Spray",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170c,"Hot Shot Hornet Killer",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170b,"Hot Shot Insect Killer",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c170a,"Hot Shot Ant Killer",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1709,"d Con Trap Rat",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1708,"Black Flag Ant Killer",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1707,"Bayer Insect Killer",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1706,"BRITA water-filter",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1705,"BRITA water-filter Dispenser",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1704,"BRITA water-filter Pitcher",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1703,"BRITA Replacement water-filter",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1702,"BRITA water-filter",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1701,"Bird Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c1700,"Foraging Pouch Bird Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ff,"Ecotrition Goofy Links",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16fe,"Paradise Toys",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16fd,"Kaytee Bird Food",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16fc,"Sophresh Cat Food",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16fb,"Cat Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16fa,"Multipack Ball Cat Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f9,"Leaps Bounds Cat Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f8,"Premium Cat Food",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f7,"Vine Blend Cat Toy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f6,"Blue Pin Brush",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f5,"Royal Canin Dog Food",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f4,"Pet Safe Elite",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f3,"Hill Science Diet Dog",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f2,"Halloween Dog Taco",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f1,"Colorado Dog Collar",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16f0,"Bling Dog Collar",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ef,"Popsicle Dog Collar",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ee,"Hibiscus Baby Corn",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ed,"Figaro Green Olives",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ec,"Borges Green Olive",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16eb,"Borges Green Olives",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ea,"American Mushroom",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e9,"Lays Classic Salted",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e8,"Lays American Chips",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e7,"Kurkure Crackers",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e6,"Camel Smoked Almonds",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e5,"Blue Diamond Almonds",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e4,"Choco chocolate",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e3,"Lotte Almond Chocoball",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e2,"Passiar Mints",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e1,"Assorted chocolate Box",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16e0,"Caramel Candy",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16df,"Mr noodles Magic Masala",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16de,"Mama Hot Spicy noodles",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16dd,"Mama Hot Spicy Flovour",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16dc,"Maggi noodles",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16db,"Doodles noodles",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16da,"Tropica Mustard honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d9,"Saffola honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d8,"Shefa Natural honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d7,"Dabur honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d6,"Dabur honey Oil Free",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d5,"Aussiebee honey Glass Bottle",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d4,"Aussiebee honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d3,"Aussiebee honey Bottle",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d2,"Alshifa Natural honey",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d1,"Pran Mixed Fruit Jam",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16d0,"Pran Mango Jam",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16cf,"Pran apple Jelly",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ce,"Foster Clark Jam",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16cd,"Ahmed Fruit Jelly",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16cc,"Goddess Garden Sunscreen",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16cb,"Sunscreen Lotion",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ca,"Erin Face Wash",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c9,"Best Choice Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c8,"Banana Boat Lotion",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c7,"Gillette Vector",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c6,"Gillette Vector Refillable",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c5,"Schick Exacta",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c4,"Gillette Foam",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c3,"Denim After Shave",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c2,"Pepsodent Toothbrush",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c1,"Kshore Toothpaste",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16c0,"Eurofresh Toothpaste",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16bf,"Colgate Mouthwash",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16be,"Closeup Toothpaste",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16bd,"Pantene Shampoo",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16bc,"Head Shoulders Shampoo",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16bb,"Redken Conditioner",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ba,"Pantene hair-care",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b9,"Herbal Shampoo",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b8,"Dark & Lovely Conditioner",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b7,"Clear Conditioner",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b6,"Revlon Lipstick",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b5,"Firming Makeup",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b4,"Essie Nail Color",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b3,"Nail Polish",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b2,"Orchid Lipcolor",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b1,"Skin Lotion",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16b0,"Nova Soft Lotion",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16af,"Oil Jasmine",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ae,"Body Lotion",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ad,"Dove Creme",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ac,"Seed Oil",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16ab,"Cucumber Melon",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16aa,"Avalon Organics Gel",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a9,"Savlon Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a8,"Sandalina Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a7,"Nivea Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a6,"Neem Original Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a5,"Harmony Orange Soap",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a4,"Glory Diaper",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a3,"Cerelac Cornflakes",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a2,"Cerelac Cherry",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
644500c2839a5e0c2f5c16a1,"Biomil-1",true,1,true,"Set hasMultiUnits: false",pieces,1,,true,,,,,,,,,,,,
6839d6bffbe2523a3073f970,"almarai",true,1,true,"Set hasMultiUnits: false",pieces,1,15,true,,,,,,,,,,,,
683f3906c1fac83a048ab211,"abc product",true,2,false,"",pieces,1,20,true,Unknown,12,220,,,,,,,,,
6848b20094854e4740620a7d,"STRAWBERRY JAM",true,3,false,"",pieces,1,26,true,KG 2,2,2,,KG 5,5,1,,,,,
6848b20094854e4740620a95,"APPLE GREEN",true,3,false,"",pieces,1,10,true,KG 1.500,1.5,19,,KG 18,18,165,,,,,
6848b20094854e4740620aad,"BUKHARA YELLOW",true,3,false,"",pieces,1,18,true,kg,0.5,12,,kg,0.7,15,,,,,
6848b20094854e4740620ac5,"KAKA SPAIN",true,3,false,"",pieces,1,28,true,KG 1.200,1.2,35,,KG 4.200,4.2,80,,,,,
6848b20094854e4740620add,"GRAPS TURKY WHITE",true,4,false,"",pieces,1,19,true,KG 0.500,2,7,,KG 3.500,3.5,45,,KG 5,5,65,
6848b20094854e4740620af9,"LEMON TURKEY",true,3,false,"",pieces,1,8,true,KG 1.800,1.8,12,,KG 0.500,2,5,,,,,
6848b20094854e4740620b11,"LEMON YELLOW KG",true,3,false,"",pieces,1,7,true,KG 14,14,85,,kg,0.7,5,,,,,
6848b20094854e4740620b29,"AFANDI AFRICAN",true,3,false,"",pieces,1,11,true,KG 10,10,80,,kg,1,12,,,,,
6848b20094854e4740620b41,"LETTUCE LULU RED",true,3,false,"",pieces,1,11.5,true,KG 1.200,1.2,10,,KG 0.700,1.428,6,,,,,
6848b20094854e4740620b59,"AL SHUMAITI  DATES GALAXY  DELUX",true,4,false,"",pieces,1,20,true,KG 4.500,4.5,90,,KG 3.500,3.5,70,,kg,1,20,
6848b20094854e4740620b75,"AL SHUMAITI  DATES  MUFTAL",true,4,false,"",pieces,1,23,true,KG 4.500,4.5,98,,KG 3.500,3.5,70,,kg,1,23,
6848b20094854e4740620b91,"HOT RED LONG",true,3,false,"",pieces,1,32,true,KG 1.200,1.2,28,,KG 0.350,2.857,12,,,,,
6848b20094854e4740620ba9,"GARAMEESH WHOLE WHEAT RUSK 375GM",true,4,false,"",pieces,1,8,true,CTN 2,2,12,,CTN 2,2,14,,CTN 8,8,47,
6848b20094854e4740620bc5,"NESTLE COFEE MATE 400 GM",true,3,false,"",pieces,1,21,true,CTN 15,15,313,,CTN 15,15,313,,,,,
6848b20094854e4740620bdd,"NADEC FRESH YOGHURT SKIMMED 170GM",true,3,false,"",pieces,1,2,true,CTN 6,6,10,,CTN 6,6,12,,,,,
6848b20094854e4740620bf5,"BATOOK CHEWING GUM SPECIALMINT 12.5 GM",true,3,false,"",pieces,1,0.5,true,CTN 20,20,8,,CTN 20,20,8,,,,,
6848b20094854e4740620c0d,"NESTLE SWEETENED CONDESED MILK 90 GM",true,3,false,"",pieces,1,4.5,true,CTN 96,96,429,,CTN 96,96,429,,,,,
6848b20194854e4740620c25,"NADEC FRESH YOGHURT FULL CREAM 170GM",true,3,false,"",pieces,1,2,true,CTN 6,6,12,,CTN 6,6,12,,,,,
6848b20194854e4740620c3d,"NESTLE COFEEMATE LIGHT 450GM",true,3,false,"",pieces,1,30,true,CTN 15,15,405,,CTN 15,15,405,,,,,
6848b20194854e4740620c55,"NESCAFE CLASSIC COFEE POWDER 100 GM",true,2,false,"",pieces,1,18.5,true,CTN 24,24,417,,,,,,,,,
6848b20194854e4740620c69,"MAGGI CHICKEN SOUP WITH CORN 47 GM",true,4,false,"",pieces,1,8.5,true,CTN 1,1,8.5,,CTN 4,4,32,,CTN 10,10,80,
6848b20194854e4740620c85,"NADEC FRESH YOGHURT LOW FAT 170GM",true,3,false,"",pieces,1,2,true,CTN 6,6,12,,CTN 6,6,10,,,,,
6848b20194854e4740620c9d,"MAGGI CHICKEN STOCK 20 GM",true,3,false,"",pieces,1,1,true,CTN 24,24,16,,CTN 576,576,393.25,,,,,
6848b20194854e4740620cb5,"TOFFO NESTLE ORIGINAL TOFFEE CANDY19.2GM",true,3,false,"",pieces,1,1,true,CTN 48,48,45,,CTN 576,576,300,,,,,
6848b20194854e4740620ccd,"NADEC JUICE 200ML COCKTAIL 200ML",true,4,false,"",pieces,1,2,true,CTN 1,1,2,,CTN 24,24,34,,CTN 576,576,864,
6848b20194854e4740620ce9,"MAGGI EXCELLENCE BROCCOLI SOUP 48 GM",true,3,false,"",pieces,1,8,true,CTN 4,4,32,,CTN 10,10,75,,,,,
6848b20194854e4740620d01,"NESCAFE CLASSIC COFEE POWDER 200 GM",true,4,false,"",pieces,1,26,true,CTN 12,12,358,,CTN 12,12,358,,CTN 12,12,268,
6848b20194854e4740620d1d,"DOWNY FABRIC SOFTENER DREAM GARDEN 2 LTR",true,2,false,"",pieces,1,20,true,CTN 8,8,130.25,,,,,,,,,
6848b20194854e4740620d31,"BARBICAN MALT DRINK ORGINAL 330ML",true,6,false,"",pieces,1,4,true,CTN 4,4,19.75,,CTN 6,6,30,,CTN 24,24,119,
6848b20194854e4740620d4d,"GOODY SPAGHETTI SHAPE20  450 GM",true,3,false,"",pieces,1,5.5,true,CTN 20,20,110,,CTN 24,24,132,,,,,
6848b20194854e4740620d65,"ALWAYS CLEAN & DRY MAXI THICK LARGE 30 P",true,2,false,"",pieces,1,19,true,CTN 6,6,100.75,,,,,,,,,
6848b20194854e4740620d79,"ALWAYS COTTON SOFT LARGE 10 PADS",true,2,false,"",pieces,1,10,true,CTN 16,16,122,,,,,,,,,
6848b20194854e4740620d8d,"VIMTO FRUIT FLAVOURED DRINK 250 ML",true,3,false,"",pieces,1,2,true,CTN 6,6,12,,CTN 24,24,45,,,,,
6848b20194854e4740620da5,"BARBICAN MALT DRINK APPLE 330ML",true,4,false,"",pieces,1,4,true,CTN 4,4,19.75,,CTN 6,6,30,,CTN 24,24,119,
6848b20194854e4740620dc1,"PRRIER DRINK WITH TWIST LIME 200ML",true,3,false,"",pieces,1,7.5,true,CTN 6,6,39.5,,CTN 24,24,155.5,,,,,
6848b20194854e4740620dd9,"SANITA GIPOY FACIAL TISSUE 2 PLY300SHEET",true,3,false,"",pieces,1,7,true,CTN 2,2,12.5,,CTN 8,8,48,,,,,
6848b20194854e4740620df1,"BETTY CROCKER  VANLA CAKE 500GM",true,4,false,"",pieces,1,15,true,CTN 2,2,26,,CTN 12,12,180,,CTN 1,1,15,
6848b20194854e4740620e0d,"VIMTO SPARKLING FRUIT FLAV DRINK 250ML",true,3,false,"",pieces,1,2,true,CTN 6,6,12,,CTN 24,24,47,,,,,
